-0.000706858 0.0894186
-0.00128282 0.107381
-0.000703368 0.0903124
-0.00128631 0.108323
-0.000699877 0.0912095
-0.0012898 0.109268
-0.000696386 0.0921098
-0.00129329 0.110215
-0.000692896 0.0930133
-0.00129678 0.111163
-0.000689405 0.0939199
-0.00130027 0.112113
-0.000685914 0.0948294
-0.00130376 0.113065
-0.000682424 0.0957417
-0.00130725 0.114019
-0.000678933 0.0966569
-0.00131074 0.114974
-0.000675442 0.0975748
-0.00131423 0.115931
-0.000671952 0.0984953
-0.00131772 0.116889
-0.000668461 0.0994184
-0.00132121 0.117849
-0.00066497 0.100344
-0.0013247 0.118811
-0.00066148 0.101272
-0.0013282 0.119774
-0.000657989 0.102202
-0.00133169 0.120738
-0.000654498 0.103135
-0.00133518 0.121704
-0.000651008 0.10407
-0.00133867 0.122671
-0.000647517 0.105007
-0.00134216 0.12364
-0.000644026 0.105946
-0.00134565 0.124609
-0.000640536 0.106887
-0.00134914 0.12558
-0.000637045 0.10783
-0.00135263 0.126553
-0.000633555 0.108775
-0.00135612 0.127526
-0.000630064 0.109722
-0.00135961 0.128501
-0.000626573 0.110671
-0.0013631 0.129477
-0.000623083 0.111622
-0.00136659 0.130454
-0.000619592 0.112574
-0.00137008 0.131432
-0.000616101 0.113528
-0.00137357 0.132411
-0.000612611 0.114484
-0.00137706 0.133391
-0.00060912 0.115441
-0.00138056 0.134372
-0.000605629 0.1164
-0.00138405 0.135354
-0.000602139 0.117361
-0.00138754 0.136337
-0.000598648 0.118323
-0.00139103 0.137321
-0.000595157 0.119286
-0.00139452 0.138306
-0.000591667 0.120251
-0.00139801 0.139292
-0.000588176 0.121217
-0.0014015 0.140279
-0.000584685 0.122185
-0.00140499 0.141267
-0.000581195 0.123154
-0.00140848 0.142256
-0.000577704 0.124124
-0.00141197 0.143245
-0.000574213 0.125096
-0.00141546 0.144236
-0.000570723 0.126068
-0.00141895 0.145227
-0.000567232 0.127042
-0.00142244 0.146219
-0.000563741 0.128018
-0.00142593 0.147211
-0.000560251 0.128994
-0.00142942 0.148205
-0.00055676 0.129971
-0.00143292 0.149199
-0.000553269 0.13095
-0.00143641 0.150194
-0.000549779 0.131929
-0.0014399 0.15119
-0.000546288 0.13291
-0.00144339 0.152186
-0.000542797 0.133892
-0.00144688 0.153183
-0.000539307 0.134874
-0.00145037 0.154181
-0.000535816 0.135858
-0.00145386 0.155179
-0.000532325 0.136843
-0.00145735 0.156178
-0.000528835 0.137828
-0.00146084 0.157178
-0.000525344 0.138815
-0.00146433 0.158178
-0.000521853 0.139802
-0.00146782 0.159179
-0.000518363 0.14079
-0.00147131 0.16018
-0.000514872 0.141779
-0.0014748 0.161183
-0.000511381 0.142769
-0.00147829 0.162185
-0.000507891 0.14376
-0.00148178 0.163189
-0.0005044 0.144752
-0.00148528 0.164192
-0.000500909 0.145744
-0.00148877 0.165197
-0.000497419 0.146737
-0.00149226 0.166202
-0.000493928 0.147731
-0.00149575 0.167207
-0.000490438 0.148726
-0.00149924 0.168213
-0.000486947 0.149721
-0.00150273 0.16922
-0.000483456 0.150717
-0.00150622 0.170226
-0.000479966 0.151714
-0.00150971 0.171234
-0.000476475 0.152712
-0.0015132 0.172242
-0.000472984 0.15371
-0.00151669 0.17325
-0.000469494 0.154709
-0.00152018 0.174259
-0.000466003 0.155708
-0.00152367 0.175268
-0.000462512 0.156708
-0.00152716 0.176278
-0.000459022 0.157709
-0.00153065 0.177289
-0.000455531 0.15871
-0.00153414 0.178299
-0.00045204 0.159712
-0.00153764 0.17931
-0.00044855 0.160715
-0.00154113 0.180322
-0.000445059 0.161718
-0.00154462 0.181334
-0.000441568 0.162722
-0.00154811 0.182346
-0.000438078 0.163726
-0.0015516 0.183359
-0.000434587 0.164731
-0.00155509 0.184372
-0.000431096 0.165736
-0.00155858 0.185385
-0.000427606 0.166742
-0.00156207 0.186399
-0.000424115 0.167749
-0.00156556 0.187414
-0.000420624 0.168755
-0.00156905 0.188428
-0.000417134 0.169763
-0.00157254 0.189443
-0.000413643 0.170771
-0.00157603 0.190459
-0.000410152 0.171779
-0.00157952 0.191474
-0.000406662 0.172788
-0.00158301 0.19249
-0.000403171 0.173797
-0.0015865 0.193507
-0.00039968 0.174807
-0.00158999 0.194523
-0.00039619 0.175817
-0.00159349 0.19554
-0.000392699 0.176828
-0.00159698 0.196558
-0.000389208 0.177839
-0.00160047 0.197575
-0.000385718 0.17885
-0.00160396 0.198593
-0.000382227 0.179862
-0.00160745 0.199612
-0.000378736 0.180875
-0.00161094 0.20063
-0.000375246 0.181887
-0.00161443 0.201649
-0.000371755 0.182901
-0.00161792 0.202668
-0.000368264 0.183914
-0.00162141 0.203688
-0.000364774 0.184928
-0.0016249 0.204708
-0.000361283 0.185942
-0.00162839 0.205728
-0.000357792 0.186957
-0.00163188 0.206748
-0.000354302 0.187972
-0.00163537 0.207769
-0.000350811 0.188987
-0.00163886 0.20879
-0.000347321 0.190003
-0.00164235 0.209811
-0.00034383 0.191019
-0.00164585 0.210832
-0.000340339 0.192036
-0.00164934 0.211854
-0.000336849 0.193053
-0.00165283 0.212876
-0.000333358 0.19407
-0.00165632 0.213898
-0.000329867 0.195087
-0.00165981 0.21492
-0.000326377 0.196105
-0.0016633 0.215943
-0.000322886 0.197123
-0.00166679 0.216966
-0.000319395 0.198141
-0.00167028 0.217989
-0.000315905 0.19916
-0.00167377 0.219012
-0.000312414 0.200179
-0.00167726 0.220036
-0.000308923 0.201198
-0.00168075 0.22106
-0.000305433 0.202218
-0.00168424 0.222084
-0.000301942 0.203238
-0.00168773 0.223108
-0.000298451 0.204258
-0.00169122 0.224132
-0.000294961 0.205278
-0.00169471 0.225157
-0.00029147 0.206299
-0.00169821 0.226182
-0.000287979 0.20732
-0.0017017 0.227207
-0.000284489 0.208341
-0.00170519 0.228232
-0.000280998 0.209363
-0.00170868 0.229258
-0.000277507 0.210385
-0.00171217 0.230284
-0.000274017 0.211407
-0.00171566 0.23131
-0.000270526 0.212429
-0.00171915 0.232336
-0.000267035 0.213452
-0.00172264 0.233362
-0.000263545 0.214474
-0.00172613 0.234388
-0.000260054 0.215498
-0.00172962 0.235415
-0.000256563 0.216521
-0.00173311 0.236442
-0.000253073 0.217544
-0.0017366 0.237469
-0.000249582 0.218568
-0.00174009 0.238496
-0.000246091 0.219592
-0.00174358 0.239524
-0.000242601 0.220616
-0.00174707 0.240551
-0.00023911 0.221641
-0.00175057 0.241579
-0.000235619 0.222665
-0.00175406 0.242607
-0.000232129 0.22369
-0.00175755 0.243635
-0.000228638 0.224715
-0.00176104 0.244663
-0.000225147 0.225741
-0.00176453 0.245692
-0.000221657 0.226766
-0.00176802 0.24672
-0.000218166 0.227792
-0.00177151 0.247749
-0.000214675 0.228818
-0.001775 0.248778
-0.000211185 0.229844
-0.00177849 0.249807
-0.000207694 0.23087
-0.00178198 0.250836
-0.000204204 0.231896
-0.00178547 0.251865
-0.000200713 0.232923
-0.00178896 0.252895
-0.000197222 0.23395
-0.00179245 0.253925
-0.000193732 0.234977
-0.00179594 0.254954
-0.000190241 0.236004
-0.00179943 0.255984
-0.00018675 0.237032
-0.00180293 0.257014
-0.00018326 0.238059
-0.00180642 0.258045
-0.000179769 0.239087
-0.00180991 0.259075
-0.000176278 0.240115
-0.0018134 0.260105
-0.000172788 0.241143
-0.00181689 0.261136
-0.000169297 0.242172
-0.00182038 0.262167
-0.000165806 0.2432
-0.00182387 0.263198
-0.000162316 0.244229
-0.00182736 0.264229
-0.000158825 0.245257
-0.00183085 0.26526
-0.000155334 0.246286
-0.00183434 0.266291
-0.000151844 0.247315
-0.00183783 0.267323
-0.000148353 0.248345
-0.00184132 0.268354
-0.000144862 0.249374
-0.00184481 0.269386
-0.000141372 0.250404
-0.0018483 0.270418
-0.000137881 0.251433
-0.00185179 0.27145
-0.00013439 0.252463
-0.00185528 0.272482
-0.0001309 0.253493
-0.00185878 0.273514
-0.000127409 0.254524
-0.00186227 0.274546
-0.000123918 0.255554
